avd,cell_id,n,sum_rv,area_m2,unit_price_per_m2,unit_price_per_km2
2021,969,176,3355800,1000000,3.3558,3355800
2021,971,186,5680100,1000000,5.6801,5680100
2021,972,10,105000,1000000,0.105,105000
2021,973,148,2785200,1000000,2.7852,2785200
2021,974,29,643850,1000000,0.64385,643850
2021,976,95,1014250,1000000,1.01425,1014250
2021,977,15,146800,1000000.0000000298,0.14679999999999563,146799.99999999563
2021,978,14,1981550,999999.9999999106,1.9815500000001771,1981550.0000001772
2021,979,49,750150,1000000,0.75015,750150
2021,980,4,34700,1000000,0.0347,34700
2021,981,18,157875,1000000,0.157875,157875
2021,982,45,431900,1000000,0.4319,431900
2021,983,19,171875,1000000,0.171875,171875
2021,984,14,120450,1000000,0.12045,120450
2021,985,32,289900,1000000,0.2899,289900
2021,986,27,201125,1000000,0.201125,201125
2021,987,64,767150,1000000,0.76715,767150
2021,988,7,53350,1000000,0.05335,53350
2021,989,1,7500,1000000,0.0075,7500
2021,990,1,53000,1000000,0.053,53000
2021,1009,9,127750,1000000,0.12775,127750
2021,1010,74,4395300,1000000,4.3953,4395300
2021,1011,28,756700,1000000,0.7567,756700
2021,1013,27,324350,1000000,0.32435,324350
2021,1014,75,1391750,1000000,1.39175,1391750
2021,1015,34,355800,1000000,0.3558,355800
2021,1016,204,5572600,921502.1809174716,6.047299849525884,6047299.849525884
2021,1017,9,213600,880780.8378751874,0.24251208792790355,242512.08792790354
2021,1022,39,463050,1000000,0.46305,463050
2021,1024,4,60850,999999.9999999404,0.06085000000000363,60850.00000000363
2021,1025,97,2212050,1000000,2.21205,2212050
2021,1026,96,1786050,1000000,1.78605,1786050
2021,1027,31,926200,1000000,0.9262,926200
2021,1028,98,4957550,1000000,4.95755,4957550
2021,1029,133,3037000,1000000,3.037,3037000
2021,1030,108,1778700,1000000,1.7787,1778700
2021,1031,9,87400,1000000,0.0874,87400
2021,1032,71,922500,1000000,0.9225,922500
2021,1033,1,19750,1000000,0.01975,19750
2021,1034,16,306900,1000000,0.3069,306900
2021,1035,66,1698700,1000000,1.6987,1698700
2021,1036,40,373150,1000000.0000000298,0.3731499999999889,373149.9999999889
2021,1037,77,1812550,999999.9999999106,1.812550000000162,1812550.000000162
2021,1038,159,3445575,1000000,3.445575,3445575
2021,1039,37,406800,1000000,0.4068,406800
2021,1040,16,130750,1000000,0.13075,130750
2021,1041,4,51850,1000000,0.05185,51850
2021,1042,31,295500,1000000,0.2955,295500
2021,1043,8,752725,1000000,0.752725,752725
2021,1044,51,474400,1000000,0.4744,474400
2021,1045,27,335450,1000000,0.33545,335450
2021,1046,3,33650,1000000,0.03365,33650
2021,1048,28,250200,1000000,0.2502,250200
2021,1049,49,540450,1000000,0.54045,540450
2021,1050,17,132450,1000000,0.13245,132450
2021,1051,5,35950,352108.8043338401,0.10209912265049532,102099.12265049534
2021,1068,47,557400,1000000,0.5574,557400
2021,1069,3,27650,1000000,0.02765,27650
2021,1070,28,2044200,1000000,2.0442,2044200
2021,1072,24,302450,1000000,0.30245,302450
2021,1073,57,925400,1000000,0.9254,925400
2021,1074,2,14600,1000000,0.0146,14600
2021,1075,12,3540250,1000000,3.54025,3540250
2021,1076,108,2012950,954522.4940544367,2.108855487993561,2108855.487993561
2021,1077,137,5718850,919903.4144736528,6.216793969910626,6216793.969910625
2021,1081,11,110950,1000000,0.11095,110950
2021,1082,18,104650,1000000,0.10465,104650
2021,1083,9,290400,999999.9999999404,0.2904000000000173,290400.0000000173
2021,1084,111,4410700,1000000,4.4107,4410700
2021,1085,102,3128250,1000000,3.12825,3128250
2021,1086,40,1606350,1000000,1.60635,1606350
2021,1087,72,1670550,1000000,1.67055,1670550
2021,1088,50,2522950,1000000,2.52295,2522950
2021,1089,18,298800,1000000,0.2988,298800
2021,1090,74,1440050,1000000,1.44005,1440050
2021,1091,113,1768500,1000000,1.7685,1768500
2021,1092,25,667250,1000000,0.66725,667250
2021,1093,60,1191250,1000000,1.19125,1191250
2021,1094,25,339000,1000000,0.339,339000
2021,1095,108,1225800,1000000.0000000298,1.2257999999999634,1225799.9999999634
2021,1096,6,64300,999999.9999999106,0.06430000000000576,64300.00000000575
2021,1097,92,1474250,1000000,1.47425,1474250
2021,1098,81,758750,1000000,0.75875,758750
2021,1099,41,557600,1000000,0.5576,557600
2021,1100,7,277550,1000000,0.27755,277550
2021,1101,7,60500,1000000,0.0605,60500
2021,1102,188,4908150,1000000,4.90815,4908150
2021,1104,27,269300,1000000,0.2693,269300
2021,1105,120,1860900,1000000,1.8609,1860900
2021,1106,29,385750,1000000,0.38575,385750
2021,1107,2,11550,1000000,0.01155,11550
2021,1108,2,10050,1000000,0.01005,10050
2021,1110,29,657000,999812.9565154174,0.65712291055899,657122.91055899
2021,1111,20,2034400,560031.3032349892,3.632654082456469,3632654.0824564686
2021,1123,1,25330000,981711.3973304019,25.801880337623306,25801880.33762331
2021,1125,145,93261911,1000000,93.261911,93261911
2021,1128,1,4700,1000000,0.0047,4700
2021,1129,12,97400,1000000,0.0974,97400
2021,1130,18,220700,1000000,0.2207,220700
2021,1131,60,1257675,1000000,1.257675,1257675
2021,1132,229,9873075,1000000,9.873075,9873075
2021,1133,3,13800,1000000,0.0138,13800
2021,1134,44,491070,1000000,0.49107,491070
2021,1135,1,8700,847745.3137005568,0.010262516181921403,10262.516181921404
2021,1136,218,10956725,1000000,10.956725,10956725
2021,1137,23,1683800,1000000,1.6838,1683800
2021,1138,176,4588750,1000000,4.58875,4588750
2021,1139,66,1101100,1000000,1.1011,1101100
2021,1140,24,361750,1000000,0.36175,361750
2021,1141,22,449150,1000000,0.44915,449150
2021,1142,279,11488100,867272.6239684522,13.24623847508634,13246238.47508634
2021,1143,8,235750,733739.9880785581,0.32129910299336084,321299.10299336084
2021,1144,63,2052000,821345.420988217,2.4983398550284703,2498339.8550284705
2021,1145,259,13080600,1000000,13.0806,13080600
2021,1146,135,4763050,1000000,4.76305,4763050
2021,1147,126,5520800,1000000,5.5208,5520800
2021,1148,183,4327900,1000000,4.3279,4327900
2021,1149,406,15322225,1000000,15.322225,15322225
2021,1150,31,513650,1000000,0.51365,513650
2021,1151,32,449050,1000000,0.44905,449050
2021,1152,173,4836900,1000000,4.8369,4836900
2021,1153,22,233875,1000000,0.233875,233875
2021,1154,40,603950,1000000.0000000298,0.603949999999982,603949.9999999821
2021,1155,38,514750,999999.9999999106,0.514750000000046,514750.000000046
2021,1156,238,8792500,1000000,8.7925,8792500
2021,1157,125,1456200,1000000,1.4562,1456200
2021,1158,68,576550,1000000,0.57655,576550
2021,1160,40,609800,1000000,0.6098,609800
2021,1161,45,462400,1000000,0.4624,462400
2021,1163,10,134700,1000000,0.1347,134700
2021,1164,25,242750,1000000,0.24275,242750
2021,1165,74,2342550,1000000,2.34255,2342550
2021,1166,47,936350,1000000,0.93635,936350
2021,1167,153,8939300,1000000,8.9393,8939300
2021,1168,40,721950,1000000,0.72195,721950
2021,1169,9,92900,1000000,0.0929,92900
2021,1170,7,46430,1000000,0.04643,46430
2021,1184,1,450000,1000000,0.45,450000
2021,1187,24,240000,1000000,0.24,240000
2021,1188,16,168700,1000000,0.1687,168700
2021,1189,100,1636700,1000000,1.6367,1636700
2021,1190,19,263650,1000000,0.26365,263650
2021,1191,133,3532000,1000000,3.532,3532000
2021,1192,51,911650,1000000,0.91165,911650
2021,1193,32,519500,1000000,0.5195,519500
2021,1196,60,1103000,1000000,1.103,1103000
2021,1197,2,31500,867277.6708596945,0.036320547684313635,36320.547684313635
2021,1198,47,792575,836344.5429423153,0.9476656560843558,947665.6560843559
2021,1199,97,2685950,976584.0942099136,2.750351982921671,2750351.982921671
2021,1200,17,217950,885482.4530732781,0.2461370061524681,246137.0061524681
2021,1201,120,2308500,873113.7307742238,2.6439854495850885,2643985.4495850885
2021,1202,162,5751600,1000000,5.7516,5751600
2021,1203,158,8043400,841459.4733958989,9.558867960139601,9558867.9601396
2021,1204,134,2473500,920093.3240041046,2.6883142562492557,2688314.256249256
2021,1205,94,1592850,1000000,1.59285,1592850
2021,1206,53,955500,1000000,0.9555,955500
2021,1207,95,2190050,1000000,2.19005,2190050
2021,1208,103,1793400,1000000,1.7934,1793400
2021,1209,115,2227100,1000000,2.2271,2227100
2021,1210,81,2561850,1000000,2.56185,2561850
2021,1211,447,11869775,1000000,11.869775,11869775
2021,1212,75,1125450,1000000,1.12545,1125450
2021,1213,30,300700,1000000.0000000298,0.30069999999999103,300699.99999999104
2021,1214,53,658250,999999.9999999106,0.6582500000000588,658250.0000000588
2021,1215,78,2008850,1000000,2.00885,2008850
2021,1216,15,268250,1000000,0.26825,268250
2021,1217,84,2466350,1000000,2.46635,2466350
2021,1218,11,118200,1000000,0.1182,118200
2021,1219,7,121200,1000000,0.1212,121200
2021,1220,18,174200,1000000,0.1742,174200
2021,1221,1,11250,1000000,0.01125,11250
2021,1222,10,120200,1000000,0.1202,120200
2021,1223,150,2117000,1000000,2.117,2117000
2021,1224,53,539300,1000000,0.5393,539300
2021,1225,57,704200,1000000,0.7042,704200
2021,1226,21,294500,1000000,0.2945,294500
2021,1227,27,283800,1000000,0.2838,283800
2021,1229,15,132100,1000000,0.1321,132100
2021,1241,1,130000,1000000,0.13,130000
2021,1242,6,62400,1000000,0.0624,62400
2021,1243,5,36250,1000000,0.03625,36250
2021,1244,2,28500,1000000,0.0285,28500
2021,1245,20,275400,1000000,0.2754,275400
2021,1246,2,10875,1000000,0.010875,10875
2021,1247,8,48400,1000000,0.0484,48400
2021,1248,28,331300,1000000,0.3313,331300
2021,1249,41,502900,1000000,0.5029,502900
2021,1250,18,221250,1000000,0.22125,221250
2021,1251,13,179500,1000000,0.1795,179500
2021,1252,13,2228400,1000000,2.2284,2228400
2021,1253,18,1545700,1000000,1.5457,1545700
2021,1254,53,1336400,826777.898524195,1.6163954096807431,1616395.4096807432
2021,1255,14,171850,866297.4800002421,0.19837296536976187,198372.96536976186
2021,1256,34,2704700,903681.2081556097,2.9929802408088397,2992980.24080884
2021,1257,5,48950,972290.1935890634,0.05034505163454176,50345.051634541764
2021,1258,1,14000,861938.3262035549,0.016242461408652768,16242.461408652767
2021,1259,23,331075,800376.8791811466,0.41364888043582393,413648.8804358239
2021,1260,149,2920400,999999.9999999404,2.920400000000174,2920400.000000174
2021,1261,296,13788250,1000000,13.78825,13788250
2021,1262,166,6856150,981146.1340979338,6.987898908966856,6987898.908966856
2021,1263,104,4775950,695142.7979542911,6.870458866947854,6870458.866947854
2021,1265,22,678450,807018.7883774539,0.8406867470385082,840686.7470385083
2021,1266,95,4131000,958885.6411936409,4.308125831207197,4308125.831207197
2021,1267,112,1915950,1000000,1.91595,1915950
2021,1268,141,2296050,1000000,2.29605,2296050
2021,1269,22,294750,1000000,0.29475,294750
2021,1270,58,637200,1000000,0.6372,637200
2021,1271,57,1080850,1000000,1.08085,1080850
2021,1272,128,2021550,1000000.0000000298,2.0215499999999396,2021549.99999994
2021,1273,284,4641225,990292.6147411249,4.686720804449577,4686720.804449577
2021,1274,165,4313700,960857.9231898189,4.48942543521892,4489425.43521892
2021,1276,51,1121850,1000000,1.12185,1121850
2021,1277,42,554200,1000000,0.5542,554200
2021,1278,14,122400,1000000,0.1224,122400
2021,1279,5,46250,1000000,0.04625,46250
2021,1280,73,680200,1000000,0.6802,680200
2021,1281,24,290800,1000000,0.2908,290800
2021,1282,16,531100,1000000,0.5311,531100
2021,1283,9,60150,1000000,0.06015,60150
2021,1284,24,262300,1000000,0.2623,262300
2021,1285,19,157700,1000000,0.1577,157700
2021,1286,79,690925,1000000,0.690925,690925
2021,1287,14,92800,1000000,0.0928,92800
2021,1288,6,78425,999892.4611840863,0.07843343463868908,78433.4346386891
2021,1301,12,77450,1000000,0.07745,77450
2021,1302,1,4300,1000000,0.0043,4300
2021,1304,7,71700,1000000,0.0717,71700
2021,1305,17,192250,1000000,0.19225,192250
2021,1306,1,860000,1000000,0.86,860000
2021,1307,10,59800,1000000,0.0598,59800
2021,1308,20,158450,1000000,0.15845,158450
2021,1312,11,172300,1000000,0.1723,172300
2021,1313,19,255650,1000000,0.25565,255650
2021,1314,37,592450,969666.3951543532,0.6109833268025059,610983.3268025059
2021,1315,84,2861250,1000000,2.86125,2861250
2021,1316,252,12326800,1000000,12.3268,12326800
2021,1317,82,2012650,847925.5162722319,2.3736165044876723,2373616.5044876724
2021,1318,195,13199050,876039.822152108,15.066723756432424,15066723.756432423
2021,1319,90,1712450,999999.9999999404,1.7124500000001022,1712450.000000102
2021,1320,188,5408650,1000000,5.40865,5408650
2021,1321,157,7068650,1000000,7.06865,7068650
2021,1322,390,29425150,1000000,29.42515,29425150
2021,1323,267,32905300,991774.1765211173,33.178218165977185,33178218.165977187
2021,1324,202,7306300,957799.3783362792,7.628215433477542,7628215.433477542
2021,1325,56,1918750,715981.5991424322,2.679887307576319,2679887.307576319
2021,1326,115,1741950,1000000,1.74195,1741950
2021,1327,248,7886000,1000000,7.886,7886000
2021,1328,125,2305150,1000000,2.30515,2305150
2021,1329,65,4731800,1000000,4.7318,4731800
2021,1330,53,771650,1000000,0.77165,771650
2021,1331,40,1267000,1000000.0000000298,1.2669999999999622,1266999.9999999623
2021,1332,27,279200,684765.1994751766,0.4077310006612292,407731.0006612292
2021,1333,20,1073800,660340.1668504151,1.6261315817295192,1626131.581729519
2021,1334,112,1867300,726245.3226649761,2.571169743507461,2571169.743507461
2021,1335,48,5429150,1000000,5.42915,5429150
2021,1336,63,5651000,1000000,5.651,5651000
2021,1337,8,65150,1000000,0.06515,65150
2021,1338,20,249150,1000000,0.24915,249150
2021,1339,70,750200,1000000,0.7502,750200
2021,1340,118,1480200,1000000,1.4802,1480200
2021,1341,45,457850,1000000,0.45785,457850
2021,1342,11,87600,1000000,0.0876,87600
2021,1344,65,722350,1000000,0.72235,722350
2021,1345,7,48100,1000000,0.0481,48100
2021,1346,69,1356000,736790.6352930069,1.8404142710917408,1840414.2710917408
2021,1347,3,320750,130035.66707956471,2.466630942137923,2466630.942137923
2021,1360,13,217350,1000000,0.21735,217350
2021,1361,17,159250,1000000,0.15925,159250
2021,1362,9,59450,1000000,0.05945,59450
2021,1363,19,1773050,1000000,1.77305,1773050
2021,1364,87,2278000,1000000,2.278,2278000
2021,1365,3,31650,1000000,0.03165,31650
2021,1366,229,3211825,1000000,3.211825,3211825
2021,1367,12,174650,1000000,0.17465,174650
2021,1369,1,2800,1000000,0.0028,2800
2021,1370,34,606800,1000000,0.6068,606800
2021,1371,141,2273700,1000000,2.2737,2273700
2021,1372,127,2532150,1000000,2.53215,2532150
2021,1373,40,663250,1000000,0.66325,663250
2021,1374,8,223550,1000000,0.22355,223550
2021,1375,28,455800,1000000,0.4558,455800
2021,1376,82,1542900,1000000,1.5429,1542900
2021,1377,195,5599350,1000000,5.59935,5599350
2021,1378,102,3158950,999999.9999999404,3.158950000000188,3158950.000000188
2021,1379,158,12526400,1000000,12.5264,12526400
2021,1380,143,11387700,1000000,11.3877,11387700
2021,1381,149,13763500,1000000,13.7635,13763500
2021,1382,149,55108000,1000000,55.108,55108000
2021,1383,195,21100150,1000000,21.10015,21100150
2021,1384,100,4341650,759980.0037447214,5.712847678369137,5712847.678369137
2021,1385,96,2395000,992495.504521742,2.4131091668310263,2413109.1668310263
2021,1386,99,2495050,1000000,2.49505,2495050
2021,1387,130,2751700,1000000,2.7517,2751700
2021,1388,90,1563700,972287.5677066445,1.60826904707661,1608269.04707661
2021,1389,61,1448800,960581.9921668693,1.5082523010157773,1508252.3010157773
2021,1390,82,2659500,1000000.0000000298,2.659499999999921,2659499.999999921
2021,1391,61,1612500,643084.7702582479,2.507445479314426,2507445.4793144264
2021,1392,54,3423600,927466.759353295,3.6913452320245,3691345.2320245006
2021,1393,2,50250,677845.4003985226,0.0741319480377926,74131.94803779261
2021,1394,2,67750,598946.6640622604,0.11311524725840597,113115.24725840597
2021,1396,7,51350,496838.1526869312,0.10335357645602708,103353.57645602708
2021,1397,88,3352850,542337.5413007326,6.1822200099933795,6182220.009993379
2021,1398,107,2927700,646627.4235215816,4.527645895460984,4527645.895460984
2021,1399,31,459700,996607.2558960449,0.46126495395288475,461264.95395288477
2021,1400,1,45500,1000000,0.0455,45500
2021,1401,29,306600,1000000,0.3066,306600
2021,1402,6,97700,1000000,0.0977,97700
2021,1403,30,268125,1000000,0.268125,268125
2021,1404,12,2404200,1000000,2.4042,2404200
2021,1419,113,3622900,1000000,3.6229,3622900
2021,1421,9,107500,1000000,0.1075,107500
2021,1423,121,1950625,1000000,1.950625,1950625
2021,1424,13,1296500,1000000,1.2965,1296500
2021,1425,174,7370925,1000000,7.370925,7370925
2021,1426,365,10025700,1000000,10.0257,10025700
2021,1427,9,775000,1000000,0.775,775000
2021,1428,160,2528850,1000000,2.52885,2528850
2021,1429,110,3954750,1000000,3.95475,3954750
2021,1430,84,1580350,1000000,1.58035,1580350
2021,1431,235,14173550,1000000,14.17355,14173550
2021,1432,47,988350,1000000,0.98835,988350
2021,1433,225,4929590,1000000,4.92959,4929590
2021,1434,45,904350,1000000,0.90435,904350
2021,1435,66,937050,1000000,0.93705,937050
2021,1436,441,50435010,1000000,50.43501,50435010
2021,1437,112,7154950,999999.9999999404,7.154950000000427,7154950.000000427
2021,1438,226,10953350,1000000,10.95335,10953350
2021,1439,59,2295700,1000000,2.2957,2295700
2021,1440,2,1023000,1000000,1.023,1023000
2021,1441,60,10027250,1000000,10.02725,10027250
2021,1442,643,175499950,1000000,175.49995,175499950
2021,1443,338,36620800,899371.6989869028,40.71820365400812,40718203.65400812
2021,1444,98,8044200,669461.57417503,12.015924901907592,12015924.901907593
2021,1445,69,3732200,763929.8748535477,4.885526961117336,4885526.9611173365
2021,1446,146,9899800,756801.6716092005,13.081102184869495,13081102.184869496
2021,1447,53,2519150,718177.0653711994,3.5077004285815554,3507700.4285815554
2021,1448,36,839750,688630.3950917572,1.2194495130992682,1219449.5130992683
2021,1449,3,40750,707302.7173920274,0.057613238289616286,57613.23828961629
2021,1450,87,5058150,737196.1841249466,6.861335027125832,6861335.027125832
2021,1451,113,11825050,924931.0344123174,12.784791038516076,12784791.038516074
2021,1452,19,579500,479929.4538067342,1.2074691298970839,1207469.1298970839
2021,1453,9,334750,764530.3589845621,0.437850500069886,437850.50006988604
2021,1454,9,200600,999997.8162397887,0.20060043806325503,200600.43806325502
2021,1455,12,119200,992724.3929567933,0.12007360839091216,120073.60839091217
2021,1456,21,170950,1000000,0.17095,170950
2021,1457,9,70350,637001.5249231094,0.11043929605740228,110439.29605740227
2021,1459,25,1067000,1000000,1.067,1067000
2021,1460,4,66250,1000000,0.06625,66250
2021,1477,7,77250,775764.1233404991,0.0995792376519755,99579.2376519755
2021,1478,4,20300,1000000,0.0203,20300
2021,1479,14,103850,1000000,0.10385,103850
2021,1480,5,54100,1000000,0.0541,54100
2021,1481,14,132300,1000000,0.1323,132300
2021,1482,116,2288300,1000000,2.2883,2288300
2021,1483,21,2171750,1000000,2.17175,2171750
2021,1484,1,492500,1000000,0.4925,492500
2021,1485,39,670600,1000000,0.6706,670600
2021,1486,19,219650,1000000,0.21965,219650
2021,1487,44,735750,1000000,0.73575,735750
2021,1488,2,14150,1000000,0.01415,14150
2021,1489,17,256150,1000000,0.25615,256150
2021,1490,40,1728100,1000000,1.7281,1728100
2021,1491,21,245750,1000000,0.24575,245750
2021,1492,42,588950,1000000,0.58895,588950
2021,1493,39,573800,1000000,0.5738,573800
2021,1494,32,368575,1000000,0.368575,368575
2021,1495,31,432700,1000000,0.4327,432700
2021,1496,159,4518500,999999.9999999404,4.5185000000002695,4518500.000000269
2021,1497,409,21235450,1000000,21.23545,21235450
2021,1498,194,10479375,1000000,10.479375,10479375
2021,1499,403,22794300,1000000,22.7943,22794300
2021,1500,585,86293250,1000000,86.29325,86293250
2021,1501,1013,194203750,1000000,194.20375,194203750
2021,1502,798,94737200,1000000,94.7372,94737200
2021,1503,319,20572600,1000000,20.5726,20572600
2021,1504,304,27373900,1000000,27.3739,27373900
2021,1505,424,43839250,1000000,43.83925,43839250
2021,1506,543,16970550,1000000,16.97055,16970550
2021,1507,247,4636375,1000000,4.636375,4636375
2021,1508,73,805000,1000000.0000000298,0.804999999999976,804999.999999976
2021,1509,51,1728500,999999.9999999106,1.7285000000001545,1728500.0000001544
2021,1510,111,1860850,978110.987872377,1.9024937078437174,1902493.7078437174
2021,1511,12,359100,847810.9739736356,0.42356139637697937,423561.39637697936
2021,1512,66,1235950,1000000,1.23595,1235950
2021,1513,51,554750,1000000,0.55475,554750
2021,1514,4,32950,1000000,0.03295,32950
2021,1515,29,3944000,1000000,3.944,3944000
2021,1519,2,11800,439943.2348139882,0.026821642126146437,26821.642126146435
2021,1525,3,34050,1000000,0.03405,34050
2021,1536,21,547050,738974.128081035,0.7402830210315715,740283.0210315714
2021,1537,1,11750,1000000,0.01175,11750
2021,1538,18,291600,1000000,0.2916,291600
2021,1539,86,1187250,1000000,1.18725,1187250
2021,1540,31,504150,1000000,0.50415,504150
2021,1541,30,412350,1000000,0.41235,412350
2021,1542,27,529500,1000000,0.5295,529500
2021,1543,13,2317300,1000000,2.3173,2317300
2021,1544,64,1154500,1000000,1.1545,1154500
2021,1545,161,4377925,1000000,4.377925,4377925
2021,1546,5,39900,1000000,0.0399,39900
2021,1547,1,18750,1000000,0.01875,18750
2021,1548,57,904250,1000000,0.90425,904250
2021,1549,19,334050,1000000,0.33405,334050
2021,1550,26,684550,1000000,0.68455,684550
2021,1551,9,1779900,1000000,1.7799,1779900
2021,1552,10,278950,1000000,0.27895,278950
2021,1553,4,53450,1000000,0.05345,53450
2021,1554,27,404850,1000000,0.40485,404850
2021,1555,115,1839575,999999.9999999404,1.8395750000001097,1839575.0000001097
2021,1556,182,4072625,1000000,4.072625,4072625
2021,1557,84,2552250,1000000,2.55225,2552250
2021,1558,194,5984465,1000000,5.984465,5984465
2021,1559,122,7972800,1000000,7.9728,7972800
2021,1560,180,12457050,1000000,12.45705,12457050
2021,1561,190,9504800,1000000,9.5048,9504800
2021,1562,276,7751850,1000000,7.75185,7751850
2021,1563,246,8022200,1000000,8.0222,8022200
2021,1564,248,9227800,1000000,9.2278,9227800
2021,1565,365,15676350,1000000,15.67635,15676350
2021,1566,198,4298400,1000000,4.2984,4298400
2021,1567,108,2034550,1000000.0000000298,2.0345499999999395,2034549.9999999395
2021,1568,51,819250,999999.9999999106,0.8192500000000732,819250.0000000732
2021,1569,23,1635400,946294.4943314791,1.7282146412099202,1728214.6412099202
2021,1570,3,24350,995357.3298528809,0.024463576315451516,24463.576315451515
2021,1571,179,2108450,1000000,2.10845,2108450
2021,1572,76,1130625,1000000,1.130625,1130625
2021,1573,13,136150,1000000,0.13615,136150
2021,1574,22,1565900,1000000,1.5659,1565900
2021,1575,34,8149750,1000000,8.14975,8149750
2021,1577,2,21250,1000000,0.02125,21250
2021,1582,5,56350,1000000,0.05635,56350
2021,1583,72,887300,1000000,0.8873,887300
2021,1584,25,192300,1000000,0.1923,192300
2021,1585,4,24800,1000000,0.0248,24800
2021,1595,24,1066750,956187.9660926806,1.115627928637415,1115627.928637415
2021,1596,3,23600,1000000,0.0236,23600
2021,1597,11,226250,1000000,0.22625,226250
2021,1598,13,103750,1000000,0.10375,103750
2021,1601,17,247400,1000000,0.2474,247400
2021,1602,12,203500,1000000,0.2035,203500
2021,1603,4,14500,1000000,0.0145,14500
2021,1604,4,1210800,1000000,1.2108,1210800
2021,1605,10,137500,1000000,0.1375,137500
2021,1606,23,186600,1000000,0.1866,186600
2021,1607,49,2315000,1000000,2.315,2315000
2021,1608,37,783700,1000000,0.7837,783700
2021,1609,2,197000,1000000,0.197,197000
2021,1610,7,459750,1000000,0.45975,459750
2021,1611,132,2208175,1000000,2.208175,2208175
2021,1612,222,4057100,1000000,4.0571,4057100
2021,1613,65,874100,1000000,0.8741,874100
2021,1614,85,1825050,999999.9999999404,1.8250500000001089,1825050.0000001087
2021,1615,144,7057000,1000000,7.057,7057000
2021,1616,89,1888525,1000000,1.888525,1888525
2021,1617,96,5960850,1000000,5.96085,5960850
2021,1618,1,16500,1000000,0.0165,16500
2021,1619,214,10564450,1000000,10.56445,10564450
2021,1620,174,14572950,1000000,14.57295,14572950
2021,1621,346,15569600,1000000,15.5696,15569600
2021,1622,179,6266800,1000000,6.2668,6266800
2021,1623,210,3545550,1000000,3.54555,3545550
2021,1624,174,2774150,1000000,2.77415,2774150
2021,1625,146,2486050,1000000,2.48605,2486050
2021,1626,132,2082200,1000000.0000000298,2.082199999999938,2082199.999999938
2021,1627,99,2216900,999999.9999999106,2.2169000000001984,2216900.000000198
2021,1628,14,203600,1000000,0.2036,203600
2021,1629,26,292850,972142.7695437865,0.3012417611637749,301241.7611637749
2021,1630,90,1327600,1000000,1.3276,1327600
2021,1631,178,2994900,1000000,2.9949,2994900
2021,1632,220,5515675,1000000,5.515675,5515675
2021,1633,102,1825800,1000000,1.8258,1825800
2021,1635,17,257000,965371.3719800318,0.26621879150287864,266218.79150287865
2021,1636,19,133500,1000000,0.1335,133500
2021,1637,6,39300,1000000,0.0393,39300
2021,1638,7,26850,1000000,0.02685,26850
2021,1639,50,3605825,1000000,3.605825,3605825
2021,1640,1,6800,1000000,0.0068,6800
2021,1641,6,46500,1000000,0.0465,46500
2021,1642,30,388100,1000000,0.3881,388100
2021,1644,1,9400,1000000,0.0094,9400
2021,1654,128,5347000,603869.3663049751,8.854564080171569,8854564.080171568
2021,1655,110,5574650,1000000,5.57465,5574650
2021,1656,5,43150,1000000,0.04315,43150
2021,1657,43,646500,1000000,0.6465,646500
2021,1661,8,80350,1000000,0.08035,80350
2021,1662,45,741100,1000000,0.7411,741100
2021,1663,2,13600,1000000,0.0136,13600
2021,1664,44,3481700,1000000,3.4817,3481700
2021,1665,7,58450,1000000,0.05845,58450
2021,1667,126,4072550,1000000,4.07255,4072550
2021,1668,17,260050,1000000,0.26005,260050
2021,1669,40,522200,1000000,0.5222,522200
2021,1670,68,954100,1000000,0.9541,954100
2021,1671,119,2379875,1000000,2.379875,2379875
2021,1672,180,3835100,1000000,3.8351,3835100
2021,1673,8,116800,999999.9999999404,0.11680000000000697,116800.00000000697
2021,1674,271,7359550,1000000,7.35955,7359550
2021,1675,135,6434350,1000000,6.43435,6434350
2021,1676,53,1596700,1000000,1.5967,1596700
2021,1677,151,6015450,1000000,6.01545,6015450
2021,1678,289,14221325,1000000,14.221325,14221325
2021,1679,22,379875,1000000,0.379875,379875
2021,1680,123,2604125,1000000,2.604125,2604125
2021,1681,248,7762650,1000000,7.76265,7762650
2021,1682,188,3681575,1000000,3.681575,3681575
2021,1683,53,853650,1000000,0.85365,853650
2021,1684,182,4141250,1000000,4.14125,4141250
2021,1685,57,803100,1000000.0000000298,0.803099999999976,803099.9999999761
2021,1686,18,315800,999999.9999999106,0.3158000000000282,315800.00000002823
2021,1687,250,50464050,1000000,50.46405,50464050
2021,1688,266,12835100,1000000,12.8351,12835100
2021,1689,43,723500,1000000,0.7235,723500
2021,1690,523,13358125,1000000,13.358125,13358125
2021,1691,261,8677675,1000000,8.677675,8677675
2021,1692,14,115900,997919.3222983181,0.1161416533483584,116141.65334835839
2021,1693,195,5067025,968994.8389211774,5.229155818457539,5229155.818457538
2021,1694,55,802400,1000000,0.8024,802400
2021,1695,23,218250,1000000,0.21825,218250
2021,1696,27,275250,1000000,0.27525,275250
2021,1697,37,415250,1000000,0.41525,415250
2021,1698,142,2736645,1000000,2.736645,2736645
2021,1699,34,453000,1000000,0.453,453000
2021,1700,3,14000,1000000,0.014,14000
2021,1701,25,237850,1000000,0.23785,237850
2021,1715,8,91500,1000000,0.0915,91500
2021,1716,5,37750,1000000,0.03775,37750
2021,1719,46,638650,1000000,0.63865,638650
